subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160804b_3T1,1,1,1,196.021791,Sem-sent,19,A man is carving a pumpkin using a special knife.,1,6,"[[0.2333333333333333, 1.0800715478735134, 3.0894113365898814], [0.4666666666666666, -2.354030776791204, -0.4460819448649191], [0.7, 1.3647560549030513, -1.5849872982077988], [0.9333333333333332, 1.0935513011699305, 3.1279685069276955], [1.1666666666666665, -3.426593242901499, -0.6493293941288466], [1.4, 2.2541572079483285, -2.6179114794368576]]",1,0,1.799978018,0
FED_20160804b_3T1,1,1,1,198.0215809,Sem-sent,5,A woman is putting a quarter into the snack machine.,0,7,"[[0.19999999999999998, -1.7944013225187516, -2.854492499566951], [0.39999999999999997, 3.465849987510469, -0.13038443346623002], [0.6, -1.6532284706360334, -2.6299179622075783], [0.7999999999999999, 2.629456521687348, -0.09891951473368639], [0.9999999999999999, -1.0212647472369525, 1.933272930543082], [1.2, -1.7702516698597173, -2.8160757855814764], [1.4, -1.4598538015129208, 2.7635300686243287]]",0,1,1.899135113,0
FED_20160804b_3T1,1,1,1,200.020669,Sem-sent,20,A woman is sewing a button onto the dress.,0,5,"[[0.27999999999999997, -1.3936798739657044, -2.5247249952033917], [0.5599999999999999, 2.242527728315748, 0.043088153252069016], [0.8399999999999999, -1.5972157469234347, 2.647656292786955], [1.1199999999999999, -1.491973184771812, -2.7027885399881266], [1.4, 2.123307495636985, 0.040797443714101336]]",0,0,1.882816076,1
FED_20160804b_3T1,1,1,1,202.020442,Sem-sent,34,A man is burning an incense stick.,1,4,"[[0.35, -0.4774650286498995, -2.101435301929863], [0.7, 3.2111926365984274, 0.993981378621103], [1.0499999999999998, -0.48868802796682886, -2.1508303477300097], [1.4, -2.0282584283873994, 1.8782401372921744]]",1,1,1.849012852,1
FED_20160804b_3T1,1,1,1,204.0193319,Sem-sent,26,A woman is cutting out a coupon from the newspaper.,1,6,"[[0.2333333333333333, -3.4265972434439496, 0.3093897315398086], [0.4666666666666666, 1.8523743198149234, 2.6298736235080473], [0.7, -2.251482571831372, 0.20328785059237156], [0.9333333333333332, 1.344952709544341, 1.9094713297740713], [1.1666666666666665, 1.0520549874186682, -2.272612837242427], [1.4, -2.8050186072417747, 0.2532669853508846]]",1,1,1.833091974,1
FED_20160804b_3T1,1,1,1,206.0192449,Sem-sent,46,A woman is measuring the length of the table.,0,6,"[[0.2333333333333333, 2.8747417000228532, -1.317242893054218], [0.4666666666666666, -0.22937082086781088, 2.434584329251844], [0.7, -2.4034585113989264, -1.7069224750726488], [0.9333333333333332, 2.9377990926502973, -1.346136585413559], [1.1666666666666665, -0.2604278431144206, 2.7642293093271313], [1.4, 2.963897111805678, -1.3580950268467302]]",0,0,1.815999985,1
FED_20160804b_3T1,1,1,1,210.016994,Perc-photo,91,A woman is putting away orange juice.,0,4,"[[0.35, -1.9831723826281706, 1.6749957442966306], [0.7, 3.0300794239215234, 1.0918171698218704], [1.0499999999999998, -0.6157522293934578, -3.427500469086649], [1.4, -2.5619425195823022, 2.1638274388160026]]",0,,,
FED_20160804b_3T1,1,1,1,212.0337501,Perc-photo,69,A woman is putting an apple in a fruit bowl.,0,4,"[[0.35, 1.1022013593786786, -2.7725720640483953], [0.7, -3.0264092606957047, 0.44260179145606415], [1.0499999999999998, 1.010036881084395, -2.540733611262988], [1.4, 2.1669210095749327, 2.741797768101342]]",0,1,0.232645988,0
FED_20160804b_3T1,1,1,1,214.0321829,Perc-photo,105,A man is wrapping a box.,0,7,"[[0.19999999999999998, -1.6421582204341632, 1.5872629199729416], [0.39999999999999997, 2.418278595840563, 0.6922358439877103], [0.6, -0.6279777868347035, -2.513792810978268], [0.7999999999999999, -2.103719918821138, 2.0333951866528754], [0.9999999999999999, -0.5400639403680464, -2.1618740013221855], [1.2, -2.0633235452491343, 1.9943492134486223], [1.4, 2.7370793153396997, 0.783493023994163]]",1,0,1.716444016,0
FED_20160804b_3T1,1,1,1,216.031513,Perc-photo,104,A man is putting a marshmallow into hot cocoa.,1,7,"[[0.19999999999999998, 0.5921501321758385, -2.8664802783467977], [0.39999999999999997, 2.524233435758987, 2.246785024868086], [0.6, -2.006149567059557, 0.6645647667508408], [0.7999999999999999, 0.6584047355806213, -3.187205553390902], [0.9999999999999999, 2.4457634138909174, 2.1769399512957848], [1.2, -2.884769013772209, 0.9556195999770477], [1.4, 2.035162940256055, 1.8114701883579658]]",1,0,1.882581949,0
FED_20160804b_3T1,1,1,1,218.031579,Perc-photo,67,A man is removing lint from his shirt.,0,7,"[[0.19999999999999998, 1.731167547230463, -1.131258699538075], [0.39999999999999997, 0.19037658736223848, 3.4447868182810306], [0.6, -2.217266670154612, -1.121808072430133], [0.7999999999999999, 2.588597704139942, -1.6915599400516923], [0.9999999999999999, 0.16509999479990803, 2.9874171696482423], [1.2, -2.1185966927524573, -1.0718867983469764], [1.4, 2.2709420898334507, -1.4839828758234366]]",1,1,1.732779026,1
FED_20160804b_3T1,1,1,1,220.030549,Perc-photo,97,A woman is painting a picture.,1,6,"[[0.2333333333333333, 0.4707344281361437, 3.408153519844745], [0.4666666666666666, 1.9455139801518178, -1.5125759064872746], [0.7, 0.32680684045283015, 2.366106698438727], [0.9333333333333332, 2.6974978050408054, -2.097219670140142], [1.1666666666666665, -2.8481923007970025, -1.158619487390169], [1.4, 2.390019589405802, -1.858165031888243]]",0,0,1.932732821,1
FED_20160804b_3T1,1,1,1,222.030153,Perc-photo,112,A woman is opening a wine bottle.,1,6,"[[0.2333333333333333, 0.5964947131173644, 2.4193529771352993], [0.4666666666666666, 1.7134773627222228, -1.6460455438169654], [0.7, -2.597078760918064, -0.7520580602787984], [0.9333333333333332, 0.7479783542849671, 3.033763113866931], [1.1666666666666665, 2.1018018340231284, -2.0190879775520862], [1.4, 0.6248667769112817, 2.5344286609557876]]",0,1,1.882726908,0
FED_20160804b_3T1,1,1,1,226.0284469,Sem-photo,35,A woman is scooping up some ice cream.,1,4,"[[0.35, 1.0348639828057766, 2.703138412277159], [0.7, -2.427140692773542, -0.38664744914704585], [1.0499999999999998, 1.0606057835865055, 2.7703778289035985], [1.4, 1.9374842922730542, -2.38822215961958]]",1,0,1.865637064,0
FED_20160804b_3T1,1,1,1,228.028091,Sem-photo,36,A woman is putting a CD in a Discman.,0,6,"[[0.2333333333333333, 1.9582532251759721, -1.7363007808321966], [0.4666666666666666, 0.6786540433523067, 3.3172966904698193], [0.7, 2.5486602990950114, -2.2597899038297404], [0.9333333333333332, 0.5699164643505246, 2.7857816800080664], [1.1666666666666665, 1.8643749191888888, -1.6530628349460463], [1.4, -2.037436974061665, -0.6792640326145661]]",0,0,1.815541983,1
FED_20160804b_3T1,1,1,1,230.027281,Sem-photo,51,A woman is pouring chocolate syrup into a glass of milk.,1,7,"[[0.19999999999999998, -0.2052041027148844, 2.9196561774658467], [0.39999999999999997, -1.7431856639631587, -1.1766944118913558], [0.6, -0.1877574662642912, 2.671424396448535], [0.7999999999999999, -2.0337224564224106, -1.372814095068641], [0.9999999999999999, 2.215788921627407, -1.0797386460869873], [1.2, -0.20833817313629616, 2.9642479178132692], [1.4, -2.7300032420927653, -1.8428212357554892]]",1,1,1.915658951,1
FED_20160804b_3T1,1,1,1,232.0260301,Sem-photo,14,A man is catching a baseball.,0,6,"[[0.2333333333333333, 1.3243025844708747, 2.792207410686991], [0.4666666666666666, 1.787666814457789, -2.5888846344417367], [0.7, 1.3632519504407836, 2.874329660977843], [0.9333333333333332, -2.129745621681785, -0.17231707405644645], [1.1666666666666665, 1.2195153877527638, -1.766092329557497], [1.4, 1.159804257767996, 2.4453731960207814]]",0,1,1.948928833,0
FED_20160804b_3T1,1,1,1,234.0259099,Sem-photo,29,A man is putting a banana in the blender.,1,7,"[[0.19999999999999998, 0.5012923674477627, -1.9451036000549073], [0.39999999999999997, 2.4024555450212213, 2.3569164140760734], [0.6, 0.8401777143081606, -3.260039056862365], [0.7999999999999999, 1.7532806168491997, 1.7200467550365433], [0.9999999999999999, -2.416933550495707, 0.672465435053294], [1.2, 0.8459533638735198, -3.2824496050608802], [1.4, 1.9848319654875608, 1.947208991373526]]",1,0,1.815740108,0
FED_20160804b_3T1,1,1,1,236.02509,Sem-photo,34,A woman is putting a crouton in a salad.,0,6,"[[0.2333333333333333, -1.9938195082043593, -1.6521789484399192], [0.4666666666666666, 2.587963795735618, -0.9600469587545858], [0.7, -0.5820694847961833, 3.4243701029631763], [0.9333333333333332, 2.873832043418406, -1.0660944012437699], [1.1666666666666665, -0.4750302884882734, 2.794648337338647], [1.4, 3.070441036155349, -1.1390296818114225]]",0,0,1.716231108,1
FED_20160804b_3T1,1,1,1,238.0239069,Sem-photo,22,A man is licking a popsicle.,1,7,"[[0.19999999999999998, -2.154049309243874, -1.353737574517173], [0.39999999999999997, -0.09768315570349259, 2.6046357544368095], [0.6, -2.56923088919511, -1.6146633122035987], [0.7999999999999999, -0.11296269331119822, 3.012051236437552], [0.9999999999999999, -2.8918995846069437, -1.8174482416037372], [1.2, -0.12654904502120604, 3.374319400087539], [1.4, 2.778869027527734, -1.4683690991436993]]",1,1,1.932852983,1
FED_20160804b_3T1,1,1,1,258.0167871,Sem-photo,20,A man is plugging in his laptop.,0,5,"[[0.27999999999999997, 1.54492731446982, 2.306166642785374], [0.5599999999999999, -2.0506216071645085, 0.13687011087643472], [0.8399999999999999, 1.6248877426736972, 2.4255263502224182], [1.1199999999999999, -3.3113227002640646, 0.22101644864626588], [1.4, 1.9044390015901884, 2.8428222205353277]]",0,0,1.882490873,1
FED_20160804b_3T1,1,1,1,260.033402,Sem-photo,39,A woman is hanging up a sweater.,0,6,"[[0.2333333333333333, -0.2041280501039456, 2.951023446421629], [0.4666666666666666, -1.9823522251664063, -1.3349478326935194], [0.7, -0.18945196460392877, 2.738855288296451], [0.9333333333333332, 2.631493978202311, -1.2859133750047904], [1.1666666666666665, -1.9576400428044063, -1.3183062521174391], [1.4, -0.15026570874136205, 2.1723502941566175]]",0,0,1.898788929,1
FED_20160804b_3T1,1,1,1,262.0325871,Sem-photo,45,A woman is mixing some paint on a palette.,1,4,"[[0.35, -3.054780232246127, -0.5160885520482494], [0.7, 1.2860903809505644, -1.5552095520143328], [1.0499999999999998, -3.218182307320662, -0.5436944463894243], [1.4, 1.7464212826597172, -2.1118663982433725]]",1,0,1.832515955,0
FED_20160804b_3T1,1,1,1,264.0312901,Sem-photo,28,A man is screwing in a screw.,0,7,"[[0.19999999999999998, 1.169862395515021, 1.6408918071560263], [0.39999999999999997, -3.261557427950674, 0.31328848035149376], [0.6, 1.9969373417298606, 2.800977393589868], [0.7999999999999999, 1.0464226469770883, -2.294753770285405], [0.9999999999999999, -3.4587978075051398, 0.3322343797077399], [1.2, 1.738796131021575, 2.438899084752455], [1.4, -2.1198721185961684, 0.2036240444160406]]",0,0,1.750285864,1
FED_20160804b_3T1,1,1,1,266.0305541,Sem-photo,4,A man is polishing a shoe.,0,7,"[[0.19999999999999998, -2.1941548874740517, -1.3950389589384047], [0.39999999999999997, -0.14850377157257239, 3.4734756645401728], [0.6, 2.0530913491794873, -1.0711359483589133], [0.7999999999999999, -0.09946138464263427, 2.3263833332935158], [0.9999999999999999, -2.8327659691049987, -1.8010665113098643], [1.2, 2.390478757290936, -1.2471572352326024], [1.4, -0.13268192557031047, 3.103405622042281]]",0,0,1.832705021,1
FED_20160804b_3T1,1,1,1,268.030066,Sem-photo,47,A man is stirring cookie batter.,1,5,"[[0.27999999999999997, 3.4592610494437275, 0.33914670216162546], [0.5599999999999999, -1.911544293658112, 2.6700762710494024], [0.8399999999999999, -1.2806449670092914, -2.823087070413701], [1.1199999999999999, 2.836370115359536, 0.2780783401381816], [1.4, -0.9980119021201358, -2.2000433918652944]]",1,0,1.816274881,0
FED_20160804b_3T1,1,1,1,270.0294309,Sem-photo,6,A man is watering a house plant.,0,4,"[[0.35, 2.55983695708335, 0.06782294874559823], [0.7, -1.3979927298610944, -2.5766800254475557], [1.0499999999999998, -1.21462778808289, 1.9807188083892873], [1.4, 3.296091071275272, 0.087330021222382]]",0,1,1.732727051,0
FED_20160804b_3T1,1,1,1,274.0279279,Perc-photo,62,A man is throwing away a pizza box.,0,7,"[[0.19999999999999998, -0.7506103627119716, -2.1884358138909765], [0.39999999999999997, 3.266369004892277, 0.6389757630801096], [0.6, -1.5976185644074925, 1.833413603122324], [0.7999999999999999, 2.881325329792813, 0.5636524987008104], [0.9999999999999999, -1.073096869769641, -3.1286586733140083], [1.2, -1.6061842605802479, 1.843243523876385], [1.4, -1.029800154572633, -3.0024252946291887]]",1,1,1.782902002,1
FED_20160804b_3T1,1,1,1,276.0278149,Perc-photo,108,A man is cleaning a toilet.,0,4,"[[0.35, -1.5672839818025779, 1.3179603025063564], [0.7, 2.931854372687356, 1.0635656418398127], [1.0499999999999998, -0.6031105316569015, -3.399192392440266], [1.4, 2.1035373078444515, 0.763083605991282]]",0,0,1.798544168,1
FED_20160804b_3T1,1,1,1,278.027086,Perc-photo,59,A woman is pulling out a tissue.,1,4,"[[0.35, 0.12105638515466288, -2.8643070298410507], [0.7, 2.9454482613774795, 1.8706877033469405], [1.0499999999999998, -2.1108736620106887, 1.1025955913370005], [1.4, 1.8223594018421407, 1.1574011904423953]]",0,0,1.848928928,1
FED_20160804b_3T1,1,1,1,280.025759,Perc-photo,61,A man is putting a pillowcase on a pillow.,0,6,"[[0.2333333333333333, 2.9743376286913037, 0.2138500771077943], [0.4666666666666666, -1.2686733494629763, -2.614169078324279], [0.7, -1.5448825864947362, 2.280718862636767], [0.9333333333333332, 2.7183383714247067, 0.19544414350499495], [1.1666666666666665, -1.1763369766829423, 1.7366329033620929], [1.4, -0.9920559225514212, -2.0441841217837253]]",0,0,1.849446058,1
FED_20160804b_3T1,1,1,1,282.024914,Perc-photo,57,A woman is putting a wallet into her purse.,0,5,"[[0.27999999999999997, 1.8814062251020467, 2.117905017500001], [0.5599999999999999, -3.0016237980946268, 0.6170054679237869], [0.8399999999999999, 2.1803280425243483, 2.4544022654160234], [1.1199999999999999, 1.1000022096287656, -3.3097683635515738], [1.4, -2.8979598855995374, 0.5956966014107866]]",1,0,1.849671841,0
FED_20160804b_3T1,1,1,1,284.0248959,Perc-photo,84,A man is lighting up a cigarette.,1,5,"[[0.27999999999999997, 0.8529144660240816, -2.4522180796333237], [0.5599999999999999, 1.6328790139650091, 1.8902649161293912], [0.8399999999999999, -2.5390092665945936, 0.48533571364686173], [1.1199999999999999, 1.619887588793339, 1.8752256909311338], [1.4, 0.6665160047990732, -1.9163030555130844]]",1,0,1.948619127,0
FED_20160804b_3T1,1,1,1,286.0236471,Perc-photo,68,A man is squeezing ketchup onto a hot dog.,1,6,"[[0.2333333333333333, 1.930853625641046, 0.9679404592195799], [0.4666666666666666, -0.1838936590576639, -3.1179786253263844], [0.7, 2.0437616449397713, 1.0245414561042079], [0.9333333333333332, -2.590836900899708, 1.7067406645827186], [1.1666666666666665, 2.906204260110929, 1.4568855187993557], [1.4, -0.19788621721060903, -3.355227138723133]]",0,0,1.849075794,1
FED_20160804b_3T1,1,1,1,290.0228081,Sem-sent,51,A woman is pouring hot water into a coffee mug.,0,4,"[[0.35, 2.4815329062977862, 2.436546730373077], [0.7, -2.0635858186867284, 0.5732169144510515], [1.0499999999999998, 1.996688476559758, 1.9604917455611894], [1.4, 0.6214230906514553, -2.4070368666520685]]",0,,,
FED_20160804b_3T1,1,1,1,292.02175,Sem-sent,35,A woman is stirring the soup using a ladle.,0,4,"[[0.35, -2.759348685406222, -0.6025277760653076], [0.7, 1.911193003151266, -2.099071428438199], [1.0499999999999998, 1.0045881097701987, 3.151149108537429], [1.4, 1.946317226920045, -2.137648513242061]]",0,1,0.050122023,0
FED_20160804b_3T1,1,1,1,294.020952,Sem-sent,4,A man is hanging a shirt on a clothes line.,0,7,"[[0.19999999999999998, 0.7999231158827215, -2.1127178630321937], [0.39999999999999997, -3.2378159116138336, 0.5280191144604233], [0.6, 1.1608373466226047, -3.065946901131985], [0.7999999999999999, -2.983041224337046, 0.48647076568608905], [0.9999999999999999, 1.4476860747836895, 1.771109894074509], [1.2, -3.343658667829087, 0.5452798235107327], [1.4, 1.2376769315475693, -3.2688918597606746]]",0,0,1.882322073,1
FED_20160804b_3T1,1,1,1,296.020582,Sem-sent,33,A man is putting pasta sauce on spaghetti.,1,7,"[[0.19999999999999998, -2.5386826145826036, -1.770715104106053], [0.39999999999999997, -0.2219258963679673, 2.5910286805876273], [0.6, -2.136900428386976, -1.4904745645558501], [0.7999999999999999, -0.2214268185575067, 2.585201848559858], [0.9999999999999999, 2.595557593514379, -1.216094950792941], [1.2, -2.2831790544681803, -1.5925029832018163], [1.4, 2.246242622972565, -1.0524306295026913]]",1,1,1.866373062,1
FED_20160804b_3T1,1,1,1,298.019712,Sem-sent,42,A woman is getting her ears pierced.,1,4,"[[0.35, -2.7145304128027155, -0.965377685635987], [0.7, 1.6127354646481658, -1.3736580068258388], [1.0499999999999998, -2.1187321293815313, -0.7534919151755334], [1.4, 0.5140636136599253, 2.7946170891612923]]",1,0,1.749360085,0
FED_20160804b_3T1,1,1,1,300.0324619,Sem-sent,45,A woman is putting butter on the veggies.,1,5,"[[0.27999999999999997, -2.3899222664808537, -0.5638038875271721], [0.5599999999999999, 1.3855380989486112, -1.4716403264935278], [0.8399999999999999, -2.8802783163901564, -0.6794832345456112], [1.1199999999999999, 0.817305794804667, 2.7197186880978776], [1.4, -2.2399889157557107, -0.5284332785352382]]",1,1,1.768822193,1
FED_20160804b_3T1,1,1,1,302.018513,Sem-sent,15,A man is putting a handkerchief in his pocket.,0,7,"[[0.19999999999999998, -2.1698016324469758, 0.14983103787508087], [0.39999999999999997, 1.2785571706046734, 1.899099744112619], [0.6, -2.4763889907277825, 0.17100177597559021], [0.7999999999999999, 1.6823442271505238, 2.4988632223460963], [0.9999999999999999, 1.4932459362426211, -3.0548616292852793], [1.2, -2.1772001238860783, 0.15034192496929902], [1.4, 1.169093608881423, 1.7365084835591578]]",0,,,
FED_20160804b_3T1,1,1,1,306.033849,Perc-sent,59,A woman is singing into the microphone.,0,4,"[[0.35, -2.5110213702736037, -0.22337768528883004], [0.7, 1.2229803232001957, 2.632710566919297], [1.0499999999999998, -2.0584247409985803, -0.1831151894718528], [1.4, 1.142028918999392, 2.458446424476897]]",0,0,1.88239193,1
FED_20160804b_3T1,1,1,1,308.0326669,Perc-sent,91,A woman is pouring some milk for the cat.,0,4,"[[0.35, -0.6650539092579822, -2.629216523564554], [0.7, 2.4198785536964, 0.6849809817163667], [1.0499999999999998, -0.8429651955608932, -3.33256896938077], [1.4, -2.031687845327691, 1.9753907834106834]]",0,0,1.982380152,1
FED_20160804b_3T1,1,1,1,310.032021,Perc-sent,76,A woman is taping up a water pipe with duct tape.,0,5,"[[0.27999999999999997, 0.3762090659054174, 3.1661459170352644], [0.5599999999999999, -2.381067272876413, -1.0216952116368787], [0.8399999999999999, 1.766443677700168, -1.3203270872958353], [1.1199999999999999, -2.8788451341292904, -1.2352873528981934], [1.4, 2.7882704503404465, -2.084090791439276]]",1,0,1.799464941,0
FED_20160804b_3T1,1,1,1,312.031579,Perc-sent,112,A man is smoking a pipe.,1,7,"[[0.19999999999999998, 2.265982459394372, -0.3061019817305715], [0.39999999999999997, -0.8211043560378801, 2.0013900394378683], [0.6, -1.828640662482049, -2.366558663494066], [0.7999999999999999, 3.239353656692837, -0.43759057786566796], [0.9999999999999999, -0.9701885735581209, 2.3647734093936275], [1.2, 2.4087266475422995, -0.3253846900725771], [1.4, -0.9514799154846652, 2.3191722362368554]]",1,0,1.782752037,0
FED_20160804b_3T1,1,1,1,314.046803,Perc-sent,57,A man is hanging a bird feeder on a tree.,0,4,"[[0.35, 3.0544235607704544, -1.2805735893226717], [0.7, -0.4036843285300408, 3.1714369358646555], [1.0499999999999998, -2.775312464541011, -2.1107046147333577], [1.4, 2.7306990275828738, -1.144851388662571]]",0,0,1.799367905,1
FED_20160804b_3T1,1,1,1,316.0302451,Perc-sent,61,A man is serving appetizers using a silver platter.,0,5,"[[0.27999999999999997, 0.8936652122364324, -1.9498413782401407], [0.5599999999999999, 1.7101035233381938, 2.4084204699675693], [0.8399999999999999, 0.9450931513260716, -2.062049308303399], [1.1199999999999999, 1.9460686647179506, 2.7407414487516175], [1.4, -2.9699539116475693, 0.2795262915119129]]",1,1,1.949229002,1
FED_20160804b_3T1,1,1,1,318.0296259,Perc-sent,84,A man is making a clay pot.,1,6,"[[0.2333333333333333, -2.3821720160126265, 1.6143630534058782], [0.4666666666666666, -0.17091416583162872, -2.369922596596724], [0.7, 3.1181776642410006, 1.5124302462717514], [0.9333333333333332, -2.103479269275958, 1.4254970644849947], [1.1666666666666665, 2.733755699178791, 1.325971529066864], [1.4, -1.7722743967695282, 1.2010443777401638]]",0,0,1.898832083,1
