subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190605b_3T2,2,1,1,258.0222370624542,Sem-photo,85,A woman is putting on a hat.,0,3,"[[0.4666666666666666, 1.1217437078585129, -1.6558052584406886], [0.9333333333333332, 0.8730975636002388, 1.7993611767611657], [1.4, -1.9948412714587505, -0.14355591832047868]]",0,,,
FED_20190605b_3T2,2,1,1,260.0224931240082,Sem-photo,107,A man is dusting a bookshelf.,0,4,"[[0.35, -1.4911557058543736, 0.16264888840058164], [0.7, 0.8864359221793898, 1.2100542780677133], [1.0499999999999998, 0.6047197836749837, -1.372703166468294], [1.4, 0.8864359221793898, 1.2100542780677133]]",0,0,1.8002259731292725,1
FED_20190605b_3T2,2,1,1,262.02274990081787,Sem-photo,57,A woman is putting a wallet into her purse.,0,4,"[[0.35, 1.3262137451393654, 0.7008260142170941], [0.7, -0.05617374062468534, -1.4989478012473385], [1.0499999999999998, 1.3262137451393654, 0.7008260142170941], [1.4, -0.05617374062468534, -1.4989478012473385]]",0,0,0.8834750652313232,1
FED_20190605b_3T2,2,1,1,264.02300906181335,Sem-photo,88,A man is kissing a woman.,0,4,"[[0.35, -1.0351871976931681, 1.0855355663137738], [0.7, 1.457694975985839, 0.3537306277178215], [1.0499999999999998, -0.42250777829267055, -1.4392661940315945], [1.4, 1.457694975985839, 0.3537306277178215]]",0,0,1.6835100650787354,1
FED_20190605b_3T2,2,1,1,266.02324390411377,Sem-photo,80,A woman is pouring some dish soap onto a sponge.,0,3,"[[0.4666666666666666, -1.6350870365265098, -1.1517336423769846], [0.9333333333333332, -0.1798870744283959, 1.9918937322190642], [1.4, -1.6350870365265098, -1.1517336423769846]]",0,0,1.7502381801605225,1
FED_20190605b_3T2,2,1,1,268.023521900177,Sem-photo,108,A man is cleaning a toilet.,0,3,"[[0.4666666666666666, 1.9387884775702615, -0.49101857321366954], [0.9333333333333332, -1.3946287969181577, -1.4335307875335683], [1.4, -0.5441596806521023, 1.924549360747238]]",0,0,1.6668720245361328,1
FED_20190605b_3T2,2,1,1,270.02378392219543,Sem-photo,98,A woman is pouring honey on a slice of toast,1,3,"[[0.4666666666666666, 1.3497109654069768, -1.4758998305644484], [0.9333333333333332, -1.9530222294134494, -0.4309340685266365], [1.4, 1.3497109654069768, -1.4758998305644484]]",1,1,1.6501941680908203,1
FED_20190605b_3T2,2,1,1,274.02427411079407,Perc-photo,35,A woman is scooping up some ice cream.,1,3,"[[0.4666666666666666, -1.712151027992561, -1.0337015320410514], [0.9333333333333332, -0.039136272682164304, 1.999617051377725], [1.4, -1.712151027992561, -1.0337015320410514]]",1,,,
FED_20190605b_3T2,2,1,1,276.02449202537537,Perc-photo,25,A woman is putting on a glove.,0,4,"[[0.35, 1.463008226498582, -0.3310693721827399], [0.7, -1.0182185999745088, -1.1014676040020202], [1.0499999999999998, 1.463008226498582, -0.3310693721827399], [1.4, -1.0182185999745088, -1.1014676040020202]]",0,0,1.8002829551696777,1
FED_20190605b_3T2,2,1,1,278.02480602264404,Perc-photo,22,A man is licking a popsicle.,1,3,"[[0.4666666666666666, 0.1870694118458864, -1.9912320395050984], [0.9333333333333332, -1.817992236963857, 0.833609156822999], [1.4, 1.6309228251179708, 1.157622882682101]]",1,,,
FED_20190605b_3T2,2,1,1,280.02506494522095,Perc-photo,8,A man is sharpening a pencil.,1,4,"[[0.35, -1.1010065439778232, -1.0187171295889796], [0.7, 1.4327381854833319, -0.444141072023214], [1.0499999999999998, -0.33173164150550755, 1.4628582016121936], [1.4, -1.1010065439778232, -1.0187171295889796]]",0,1,0.11668515205383301,0
FED_20190605b_3T2,2,1,1,282.05865502357483,Perc-photo,55,A man is putting a cheese slice on a cracker.,0,4,"[[0.35, -1.4651881949194594, -0.3212842253654172], [0.7, 1.0108343984613861, -1.1082480854426087], [1.0499999999999998, -1.4651881949194594, -0.3212842253654172], [1.4, 1.0108343984613861, -1.1082480854426087]]",0,,,
FED_20190605b_3T2,2,1,1,284.02557396888733,Perc-photo,6,A man is watering a house plant.,0,4,"[[0.35, -0.13014208539089567, -1.494343681222666], [0.7, -1.2290685472281364, 0.8598781926613317], [1.0499999999999998, -0.13014208539089567, -1.494343681222666], [1.4, -1.2290685472281364, 0.8598781926613317]]",0,1,0.14993596076965332,0
FED_20190605b_3T2,2,1,1,286.0258309841156,Perc-photo,41,A woman is plugging a power cord into a power outlet.,0,3,"[[0.4666666666666666, -0.2813301723446262, 1.9801144750060646], [0.9333333333333332, 1.8554945239288525, -0.7464181614015304], [1.4, -0.2813301723446262, 1.9801144750060646]]",1,,,
FED_20190605b_3T2,2,1,1,290.02621603012085,Sem-sent,98,A woman is adding sour cream to the soup.,1,4,"[[0.35, 0.6788132108372441, 1.337614527729432], [0.7, 0.8190015560661913, -1.2566767488742512], [1.0499999999999998, 0.6788132108372441, 1.337614527729432], [1.4, -1.4978147669034345, -0.08093777885518112]]",1,,,
FED_20190605b_3T2,2,1,1,292.02660512924194,Sem-sent,93,A woman is ironing a skirt.,0,3,"[[0.4666666666666666, -0.041806396004127444, -1.9995630085729097], [0.9333333333333332, 1.7525755598938446, 0.9635761033062087], [1.4, -0.041806396004127444, -1.9995630085729097]]",0,,,
FED_20190605b_3T2,2,1,1,294.0268609523773,Sem-sent,82,A man is digging holes in the flower beds using a trowel.,0,4,"[[0.35, 0.05986001812864311, 1.4988051168279477], [0.7, 1.2680732974307853, -0.8012428547843751], [1.0499999999999998, -1.3279333155594275, -0.6975622620435726], [1.4, 0.05986001812864311, 1.4988051168279477]]",0,0,1.5335631370544434,1
FED_20190605b_3T2,2,1,1,296.0271201133728,Sem-sent,88,A man is kicking a soccer ball.,0,3,"[[0.4666666666666666, 1.4209450784053046, 1.4074498513821878], [0.9333333333333332, -1.9293598650522596, 0.5268496095903707], [1.4, 1.4209450784053046, 1.4074498513821878]]",0,0,1.0668418407440186,1
FED_20190605b_3T2,2,1,1,298.0273759365082,Sem-sent,69,A woman is putting aspirin into a medicine cabinet.,0,4,"[[0.35, 1.402377047448033, 0.5322956103434795], [0.7, -0.24020700284361945, -1.4806419539459517], [1.0499999999999998, 1.402377047448033, 0.5322956103434795], [1.4, -1.1621700446044134, 0.9483463436024708]]",0,0,1.4835519790649414,1
FED_20190605b_3T2,2,1,1,300.02763390541077,Sem-sent,106,A man is putting contact lenses into a lense solution.,0,3,"[[0.4666666666666666, -1.0407877995785242, -1.7078526740467088], [0.9333333333333332, 1.9994377014348963, -0.047422337360555324], [1.4, -1.0407877995785242, -1.7078526740467088]]",0,0,1.283515214920044,1
FED_20190605b_3T2,2,1,1,302.02789211273193,Sem-sent,107,A man is attaching a lapel pin to the jacket.,0,3,"[[0.4666666666666666, 1.5615755826212843, 1.2495926135189006], [0.9333333333333332, -1.8629667389993996, 0.7275678177200688], [1.4, 1.5615755826212843, 1.2495926135189006]]",0,0,1.3168818950653076,1
FED_20190605b_3T2,2,1,1,306.02840304374695,Perc-sent,28,A man is putting the chess pieces on the chess board.,0,4,"[[0.35, 1.0381400825342666, -1.0827119510912153], [0.7, -1.4567260958931403, -0.35769970861594147], [1.0499999999999998, 0.41858601335887347, 1.4404116597071563], [1.4, -1.4567260958931403, -0.35769970861594147]]",0,,,
FED_20190605b_3T2,2,1,1,308.02866101264954,Perc-sent,54,A woman is filling out her tax forms.,1,3,"[[0.4666666666666666, -1.8573565889997279, 0.7417725401356512], [0.9333333333333332, 0.2862844309126788, -1.9794042600280024], [1.4, -1.8573565889997279, 0.7417725401356512]]",1,0,0.21670103073120117,0
FED_20190605b_3T2,2,1,1,310.02892303466797,Perc-sent,10,A man is power-washing his deck.,0,3,"[[0.4666666666666666, -1.2148454984156467, 1.5887575066633797], [0.9333333333333332, 1.9833271104315346, 0.2577083099694295], [1.4, -1.2148454984156467, 1.5887575066633797]]",1,,,
FED_20190605b_3T2,2,1,1,312.02917408943176,Perc-sent,36,A woman is washing the dishes.,0,4,"[[0.35, 1.487081988588674, 0.19643614538866128], [0.7, -0.9136596864224122, 1.1896327069337405], [1.0499999999999998, 1.487081988588674, 0.19643614538866128], [1.4, -0.5734223021662619, -1.3860688523224034]]",0,0,1.8502368927001953,1
FED_20190605b_3T2,2,1,1,314.0294349193573,Perc-sent,16,A man is putting nutella on his toast.,1,4,"[[0.35, -0.027828714986482712, -1.4997418319904932], [0.7, 1.312728883115222, 0.7257705418622761], [1.0499999999999998, -0.027828714986482712, -1.4997418319904932], [1.4, -1.2849001681287393, 0.7739712901282177]]",0,,,
FED_20190605b_3T2,2,1,1,316.0630009174347,Perc-sent,7,A man is eating a piece of salami.,1,4,"[[0.35, -1.419574664699906, 0.48456967645752436], [0.7, 1.1294369820657757, 0.9871028839701323], [1.0499999999999998, 0.29013768263413087, -1.471672560427657], [1.4, -1.419574664699906, 0.48456967645752436]]",0,0,0.03337907791137695,1
FED_20190605b_3T2,2,1,1,318.0299460887909,Perc-sent,5,A woman is putting a quarter into the snack machine.,0,3,"[[0.4666666666666666, 1.830364799613285, 0.8060798349646384], [0.9333333333333332, -0.21709678524889656, -1.9881823321402377], [1.4, 1.830364799613285, 0.8060798349646384]]",1,0,0.06667590141296387,0
