subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190611b_3T2,2,2,1,186.03194999694824,Perc-sent,27,A man is grinding some lamb cubes in the meat grinder.,1,4,"[[0.35, -1.4983396245017415, 0.07055756265617599], [0.7, 0.6880651705615107, -1.3328789596434325], [1.0499999999999998, -1.4983396245017415, 0.07055756265617599], [1.4, 0.8102744539402307, 1.2623213969872573]]",0,0,1.7502110004425049,1
FED_20190611b_3T2,2,2,1,188.03220796585083,Perc-sent,54,A woman is filling out her tax forms.,1,3,"[[0.4666666666666666, -1.7973570291856997, 0.87721588542203], [0.9333333333333332, 0.13898727321411342, -1.9951647896563596], [1.4, -1.7973570291856997, 0.87721588542203]]",1,0,1.766930103302002,0
FED_20190611b_3T2,2,2,1,190.0324990749359,Perc-sent,46,A woman is measuring the length of the table.,0,3,"[[0.4666666666666666, -1.9107621295022263, 0.5907521345370808], [0.9333333333333332, 1.466987420600109, 1.3593924774696375], [1.4, 0.44377470890211795, -1.95014461200672]]",1,1,1.7168328762054443,1
FED_20190611b_3T2,2,2,1,194.03290796279907,Sem-sent,86,A woman is putting butter in a butter dish.,0,3,"[[0.4666666666666666, 0.654987566141174, 1.8897066672371299], [0.9333333333333332, -1.964027762598768, -0.37761746217736897], [1.4, 1.3090401964575953, -1.5120892050597612]]",0,,,
FED_20190611b_3T2,2,2,1,196.03316497802734,Sem-sent,69,A woman is putting aspirin into a medicine cabinet.,0,4,"[[0.35, -1.43067316351093, -0.4507485986773868], [0.7, 1.105696318930319, -1.0136250047744197], [1.0499999999999998, 0.3249768445806119, 1.4643736034518064], [1.4, -1.43067316351093, -0.4507485986773868]]",0,0,0.18329501152038574,1
FED_20190611b_3T2,2,2,1,198.01675415039062,Sem-sent,99,A child is swimming while holding onto the swimming noodle.,0,4,"[[0.35, 0.8496973990727192, 1.2361287675679489], [0.7, 0.6456702155262335, -1.3539239169105135], [1.0499999999999998, 0.8496973990727192, 1.2361287675679489], [1.4, 0.6456702155262335, -1.3539239169105135]]",0,0,1.8669648170471191,1
FED_20190611b_3T2,2,2,1,200.01704812049866,Sem-sent,83,A man is putting a spoon into a kitchen drawer.,0,3,"[[0.4666666666666666, 1.9988230120359787, 0.06860442081541177], [0.9333333333333332, -1.0588246772560537, 1.6967292956843805], [1.4, 1.9988230120359787, 0.06860442081541177]]",0,0,1.7169008255004883,1
FED_20190611b_3T2,2,2,1,202.01728510856628,Sem-sent,101,A man is putting eye drops in his eye.,1,4,"[[0.35, -0.8333990114227324, -1.247175243403914], [0.7, 1.4967849494701964, -0.09815709367896647], [1.0499999999999998, -0.6633859380474644, 1.3453323370828807], [1.4, -0.8333990114227324, -1.247175243403914]]",1,1,1.650174856185913,1
FED_20190611b_3T2,2,2,1,204.01753497123718,Sem-sent,68,A man is putting a comforter on the bed.,0,4,"[[0.35, -1.1134846302197936, -1.0050631712804372], [0.7, -0.31366792362711293, 1.4668375621340817], [1.0499999999999998, 1.427152553846906, -0.46177439085364413], [1.4, -1.1134846302197936, -1.0050631712804372]]",0,0,1.7669479846954346,1
FED_20190611b_3T2,2,2,1,206.0177960395813,Sem-sent,91,A woman is pouring some milk for the cat.,0,3,"[[0.4666666666666666, 1.684806388293857, 1.077695427272571], [0.9333333333333332, 0.09090842341344241, -1.9979328463570747], [1.4, 1.684806388293857, 1.077695427272571]]",0,1,1.9169590473175049,0
FED_20190611b_3T2,2,2,1,210.0183300971985,Perc-photo,15,A man is frying some onion rings.,1,3,"[[0.4666666666666666, 0.9649028768332798, 1.7518454378965231], [0.9333333333333332, 1.0346912143056224, -1.7115531224705696], [1.4, 0.9649028768332798, 1.7518454378965231]]",1,,,
FED_20190611b_3T2,2,2,1,212.018630027771,Perc-photo,55,A man is putting a cheese slice on a cracker.,0,3,"[[0.4666666666666666, 1.9408215737862529, 0.4829198885176016], [0.9333333333333332, -0.5521898954441348, -1.92226073137059], [1.4, -1.3886316783421173, 1.4393408428529895]]",1,1,1.650191068649292,1
FED_20190611b_3T2,2,2,1,214.0188889503479,Perc-photo,36,A woman is putting a CD in a Discman.,0,4,"[[0.35, 0.5072923512310787, -1.4116141365055976], [0.7, 0.9688475269395433, 1.1451351315644502], [1.0499999999999998, -1.4761398781706212, 0.26647900494114685], [1.4, 0.5072923512310787, -1.4116141365055976]]",0,0,1.7001640796661377,1
FED_20190611b_3T2,2,2,1,216.01907300949097,Perc-photo,37,A woman is opening a door.,0,3,"[[0.4666666666666666, 1.9730667852357244, 0.3271199489477277], [0.9333333333333332, -0.7032392067444615, -1.8722859338512963], [1.4, 1.9730667852357244, 0.3271199489477277]]",1,1,1.8002879619598389,1
FED_20190611b_3T2,2,2,1,218.01940202713013,Perc-photo,50,A boy is sleeping with a teddy bear.,0,4,"[[0.35, 1.011266435868913, 1.1078538692828517], [0.7, 0.4537963765453791, -1.4297093580984508], [1.0499999999999998, -1.4650628124142906, 0.32185548881560044], [1.4, 1.011266435868913, 1.1078538692828517]]",0,0,1.7168700695037842,1
FED_20190611b_3T2,2,2,1,220.01966094970703,Perc-photo,53,A man is eating some oatmeal.,1,3,"[[0.4666666666666666, 1.9455288699698319, 0.4635918637270383], [0.9333333333333332, -1.3742467659603037, 1.4530814933263883], [1.4, 1.9455288699698319, 0.4635918637270383]]",1,1,1.950254201889038,1
FED_20190611b_3T2,2,2,1,222.01992011070251,Perc-photo,45,A woman is mixing some paint on a palette.,1,4,"[[0.35, -1.327894447860864, 0.6976362485853866], [0.7, 1.2681179378062517, 0.8011722010991267], [1.0499999999999998, 0.05977651005461364, -1.498808449684512], [1.4, -1.327894447860864, 0.6976362485853866]]",0,0,1.7502200603485107,1
FED_20190611b_3T2,2,2,1,226.0204541683197,Sem-photo,90,A woman is taking some notes.,1,3,"[[0.4666666666666666, 0.6797367356173449, -1.8809460306591137], [0.9333333333333332, -1.9688154135069689, 0.3518037343994282], [1.4, 1.2890786778896235, 1.5291422962596846]]",1,1,1.466822862625122,1
FED_20190611b_3T2,2,2,1,228.02070808410645,Sem-photo,70,A woman is putting away a hammer.,0,4,"[[0.35, 0.9607611321331186, -1.1519279695286022], [0.7, 0.5172183188750368, 1.4080075321602796], [1.0499999999999998, 0.9607611321331186, -1.1519279695286022], [1.4, 0.5172183188750368, 1.4080075321602796]]",0,0,1.6002159118652344,1
