subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190306a_3T2,1,1,1,238.03085279464722,Sem-photo,24,A woman is sweeping the floor.,0,4,"[[0.35, 0.02367453806890471, 1.4998131604460685], [0.7, 1.287039028842069, -0.7704093316135676], [1.0499999999999998, 0.02367453806890471, 1.4998131604460685], [1.4, 1.287039028842069, -0.7704093316135676]]",0,1,1.5001521110534668,0
FED_20190306a_3T2,1,1,1,258.0327379703522,Sem-photo,23,A woman is raking leaves.,0,3,"[[0.4666666666666666, -1.8839287297536729, -0.6714257525659203], [0.9333333333333332, 0.36049260639966435, 1.9672430151689895], [1.4, 1.523436123354008, -1.2958172626030695]]",0,1,1.7334749698638916,0
FED_20190306a_3T2,1,1,1,260.03293895721436,Sem-photo,28,A man is screwing in a screw.,0,4,"[[0.35, -1.36355626809369, -0.625071438911113], [0.7, 1.2231058793239622, -0.868338648203083], [1.0499999999999998, 0.14045038876972715, 1.4934100871141966], [1.4, -1.36355626809369, -0.625071438911113]]",0,1,1.4168179035186768,0
FED_20190306a_3T2,1,1,1,262.03310799598694,Sem-photo,8,A man is sharpening a pencil.,1,3,"[[0.4666666666666666, 1.9492095227122146, 0.44786408269476163], [0.9333333333333332, -0.5867430882998296, -1.9119970053146993], [1.4, -1.3624664344123845, 1.4641329226199389]]",1,1,1.3168199062347412,1
FED_20190306a_3T2,1,1,1,264.0332968235016,Sem-photo,38,A woman is biting into a piece of candy.,1,4,"[[0.35, -0.33816525042628276, -1.461384365389246], [0.7, 1.4346786103336286, 0.4378324851483366], [1.0499999999999998, -1.0965133599073467, 1.0235518802409096], [1.4, 1.4346786103336286, 0.4378324851483366]]",1,1,1.2001221179962158,1
FED_20190306a_3T2,1,1,1,266.01681184768677,Sem-photo,7,A man is eating a twizzler.,1,3,"[[0.4666666666666666, -1.2701282972736576, -1.5449188031947567], [0.9333333333333332, -0.7028747817140826, 1.872422773101839], [1.4, -1.2701282972736576, -1.5449188031947567]]",1,1,1.3834900856018066,1
FED_20190306a_3T2,1,1,1,268.0168879032135,Sem-photo,32,A woman is putting on a headband.,0,3,"[[0.4666666666666666, 1.8153636000707458, 0.8393181753889172], [0.9333333333333332, -1.634552661780178, 1.1524919070723816], [1.4, 1.8153636000707458, 0.8393181753889172]]",0,0,1.0001189708709717,1
FED_20190306a_3T2,1,1,1,270.017205953598,Sem-photo,27,A man is grating cheese.,1,3,"[[0.4666666666666666, 1.672315778163036, 1.096977637924748], [0.9333333333333332, -1.786168390907798, 0.8997791280763561], [1.4, 0.11385261274476308, -1.996756766001105]]",1,1,1.08341383934021,1
FED_20190306a_3T2,1,1,1,274.01763892173767,Perc-photo,91,A woman is putting away orange juice.,0,4,"[[0.35, 1.4922846410368196, -0.15194258825494192], [0.7, -0.8777284618639487, -1.2163851146877565], [1.0499999999999998, -0.614556179172871, 1.3683277029426986], [1.4, -0.8777284618639487, -1.2163851146877565]]",0,0,1.7001140117645264,1
FED_20190306a_3T2,1,1,1,276.01779794692993,Perc-photo,78,A man is hammering a nail.,0,3,"[[0.4666666666666666, 1.891512416818654, -0.6497543974617296], [0.9333333333333332, -0.38305239398681823, 1.9629750032695188], [1.4, -1.5084600228318366, -1.3132206058077887]]",1,1,1.700131893157959,1
FED_20190306a_3T2,1,1,1,278.0179889202118,Perc-photo,110,A man is throwing away a cereal box.,0,4,"[[0.35, 1.4569553308553358, 0.3567648579838258], [0.7, -0.4195102352361262, -1.4401427576917956], [1.0499999999999998, -1.0374450956192094, 1.0833778997079688], [1.4, 1.4569553308553358, 0.3567648579838258]]",0,0,1.6667840480804443,1
FED_20190306a_3T2,1,1,1,280.0181589126587,Perc-photo,89,A woman is weighing herself.,0,3,"[[0.4666666666666666, 1.6920698544395434, 1.0662549449812377], [0.9333333333333332, 0.07736894204475785, -1.9985029514131007], [1.4, 1.6920698544395434, 1.0662549449812377]]",1,1,1.683466911315918,1
FED_20190306a_3T2,1,1,1,282.01834988594055,Perc-photo,101,A man is putting coffee grounds into a coffee filter.,0,4,"[[0.35, 1.3396580083015892, -0.6747713840949532], [0.7, -0.08545984377777854, 1.4975635596199173], [1.0499999999999998, 1.3396580083015892, -0.6747713840949532], [1.4, -1.2541981645238114, -0.8227921755249636]]",0,0,1.7834749221801758,1
FED_20190306a_3T2,1,1,1,284.0351388454437,Perc-photo,109,A man is washing a wine glass.,0,3,"[[0.4666666666666666, -1.0580518193487585, 1.6972113444037493], [0.9333333333333332, 1.9988540495191662, 0.06769408187449463], [1.4, -0.9408022301704072, -1.7649054262782435]]",1,1,1.7168021202087402,1
FED_20190306a_3T2,1,1,1,286.01870799064636,Perc-photo,84,A man is lighting up a cigarette.,1,3,"[[0.4666666666666666, -1.831522569925888, -0.8034457516547532], [0.9333333333333332, 1.6115657164586425, -1.1844221973330042], [1.4, 0.21995685346724544, 1.9878679489877562]]",1,1,1.7001378536224365,1
FED_20190306a_3T2,1,1,1,290.01907992362976,Sem-sent,7,A man is eating a piece of salami.,1,3,"[[0.4666666666666666, -1.954867134167274, 0.4224860799513148], [0.9333333333333332, 0.6115498891004942, -1.9042076391877996], [1.4, -1.954867134167274, 0.4224860799513148]]",1,1,1.6001129150390625,1
FED_20190306a_3T2,1,1,1,292.0191547870636,Sem-sent,13,A woman is wiping the kitchen counter with a sponge.,0,4,"[[0.35, -0.6884788358901561, 1.3326653340322676], [0.7, 1.4983614519598965, -0.07009250516732272], [1.0499999999999998, -0.809882616069741, -1.2625728288649463], [1.4, 1.4983614519598965, -0.07009250516732272]]",0,0,1.6502330303192139,1
FED_20190306a_3T2,1,1,1,294.01945996284485,Sem-sent,20,A woman is sewing a button onto the dress.,0,3,"[[0.4666666666666666, 1.2737386712012275, -1.5419435130660692], [0.9333333333333332, -1.9722315891164521, -0.33211829050986363], [1.4, 1.2737386712012275, -1.5419435130660692]]",0,,,
FED_20190306a_3T2,1,1,1,296.0196268558502,Sem-sent,4,A man is hanging a shirt on a clothes line.,0,3,"[[0.4666666666666666, 1.9723104854698659, 0.3316494367636129], [0.9333333333333332, -1.2733720801230215, 1.5422462661855172], [1.4, 1.9723104854698659, 0.3316494367636129]]",0,1,0.0500180721282959,0
FED_20190306a_3T2,1,1,1,298.0198209285736,Sem-sent,45,A woman is putting butter on the veggies.,1,4,"[[0.35, 1.0758009475319281, -1.0453001106330209], [0.7, 0.367355976620915, 1.4543210052945303], [1.0499999999999998, -1.4431569241528441, -0.40902089466151015], [1.4, 0.367355976620915, 1.4543210052945303]]",1,1,1.9335038661956787,1
FED_20190306a_3T2,1,1,1,300.02000284194946,Sem-sent,26,A woman is cutting out a coupon from the newspaper.,1,4,"[[0.35, 1.0794914834279457, 1.0414884239426443], [0.7, 0.3622096911677738, -1.4556112597888717], [1.0499999999999998, -1.4417011745957196, 0.41412283584622833], [1.4, 1.0794914834279457, 1.0414884239426443]]",1,1,1.8334910869598389,1
FED_20190306a_3T2,1,1,1,302.0201778411865,Sem-sent,17,A man is putting some books in his briefcase.,0,4,"[[0.35, 1.4654953459249649, 0.31988027615385595], [0.7, -0.4557232276436607, -1.4290963367758116], [1.0499999999999998, -1.0097721182813044, 1.1092160606219545], [1.4, 1.4654953459249649, 0.31988027615385595]]",0,0,1.5501790046691895,1
FED_20190306a_3T2,1,1,1,306.02044677734375,Perc-sent,109,A boy is looking at the butterfly on the flower.,0,4,"[[0.35, -1.1385411415384623, 0.9765879730082155], [0.7, -0.2764794228862363, -1.47429953833015], [1.0499999999999998, 1.4150205644246978, 0.49771156532193406], [1.4, -0.2764794228862363, -1.47429953833015]]",0,0,1.6169521808624268,1
FED_20190306a_3T2,1,1,1,308.02073788642883,Perc-sent,78,A man is solving a crossword puzzle.,1,3,"[[0.4666666666666666, -0.6635645068443508, -1.8867119931924994], [0.9333333333333332, -1.302158262307303, 1.5180197165731497], [1.4, -0.6635645068443508, -1.8867119931924994]]",1,1,1.7167589664459229,1
FED_20190306a_3T2,1,1,1,310.0209848880768,Perc-sent,91,A woman is pouring some milk for the cat.,0,3,"[[0.4666666666666666, 1.2617901622139343, 1.5517363134695707], [0.9333333333333332, -1.9747381485464282, 0.31687417798776996], [1.4, 1.2617901622139343, 1.5517363134695707]]",1,1,1.8834939002990723,1
FED_20190306a_3T2,1,1,1,312.02117586135864,Perc-sent,77,A man is planting a flower in a flower pot.,0,3,"[[0.4666666666666666, 1.677792095837048, -1.088583337713161], [0.9333333333333332, 0.10384477667752955, 1.9973022461201995], [1.4, -1.781636872514576, -0.9087189084070393]]",1,1,1.6667890548706055,1
FED_20190306a_3T2,1,1,1,314.02135586738586,Perc-sent,73,A woman is feeding the ducks some crumbs.,1,4,"[[0.35, 1.4999996298332823, 0.00105380264557189], [0.7, -0.7509124347782823, 1.2985108837800907], [1.0499999999999998, 1.4999996298332823, 0.00105380264557189], [1.4, -0.7490871950549999, -1.2995646864256634]]",0,0,1.6834650039672852,1
FED_20190306a_3T2,1,1,1,316.02152490615845,Perc-sent,76,A woman is taping up a water pipe with duct tape.,0,3,"[[0.4666666666666666, -1.8806184884208434, 0.6806424178742477], [0.9333333333333332, 1.529762868982783, 1.288342176862019], [1.4, 0.35085561943806237, -1.968984594736265]]",1,1,1.7501780986785889,1
FED_20190306a_3T2,1,1,1,318.0383839607239,Perc-sent,106,A man is putting contact lenses into a lense solution.,0,3,"[[0.4666666666666666, 0.6084097527248836, 1.905213261760805], [0.9333333333333332, 1.3457582079494264, -1.4795049326503606], [1.4, -1.9541679606743105, -0.4257083291104439]]",1,1,1.6834399700164795,1
