ROI1,ROI2,NumVoxelsROI1,NumVoxelsROI2,NumVoxelsShared,Overlap
13,7,201,334,0,0
13,8,201,73,0,0
13,9,201,66,0,0
13,10,201,17,0,0
13,11,201,31,0,0
13,12,201,26,0,0
14,1,179,334,0,0
14,2,179,73,0,0
14,3,179,66,0,0
14,4,179,17,0,0
14,5,179,31,0,0
14,6,179,26,0,0
14,7,179,334,0,0
14,8,179,73,0,0
14,9,179,66,0,0
14,10,179,17,0,0
14,11,179,31,0,0
14,12,179,26,0,0
15,1,95,334,0,0
15,2,95,73,0,0
15,3,95,66,0,0
15,4,95,17,0,0
15,5,95,31,0,0
15,6,95,26,0,0
15,7,95,334,0,0
15,8,95,73,0,0
15,9,95,66,0,0
15,10,95,17,0,0
15,11,95,31,0,0
15,12,95,26,0,0
16,1,85,334,0,0
16,2,85,73,0,0
16,3,85,66,0,0
16,4,85,17,0,0
16,5,85,31,0,0
16,6,85,26,0,0
16,7,85,334,0,0
16,8,85,73,0,0
16,9,85,66,0,0
16,10,85,17,0,0
16,11,85,31,0,0
16,12,85,26,0,0
17,1,159,334,0,0
17,2,159,73,0,0
17,3,159,66,0,0
17,4,159,17,0,0
17,5,159,31,0,0
17,6,159,26,0,0
17,7,159,334,0,0
17,8,159,73,0,0
17,9,159,66,0,0
17,10,159,17,0,0
17,11,159,31,0,0
17,12,159,26,0,0
18,1,162,334,0,0
18,2,162,73,0,0
18,3,162,66,0,0
18,4,162,17,0,0
18,5,162,31,0,0
18,6,162,26,0,0
18,7,162,334,0,0
18,8,162,73,0,0
18,9,162,66,0,0
18,10,162,17,0,0
18,11,162,31,0,0
18,12,162,26,0,0
19,1,64,334,0,0
19,2,64,73,0,0
19,3,64,66,0,0
19,4,64,17,0,0
19,5,64,31,0,0
19,6,64,26,0,0
19,7,64,334,0,0
19,8,64,73,0,0
19,9,64,66,0,0
19,10,64,17,0,0
19,11,64,31,0,0
19,12,64,26,0,0
20,1,111,334,0,0
20,2,111,73,0,0
20,3,111,66,0,0
20,4,111,17,0,0
20,5,111,31,0,0
20,6,111,26,0,0
20,7,111,334,0,0
20,8,111,73,0,0
20,9,111,66,0,0
20,10,111,17,0,0
20,11,111,31,0,0
20,12,111,26,0,0
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
