SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20160519a_3T1 ,2,2,2,44,136,Pic_Sem,7,07_implaus_baby_feeding_mother.jpg,right,2,2,1,1.27579516200058
FED_20160519a_3T1 ,2,2,2,45,138,Pic_Sem,11,11_implaus_guide_chases_lion.jpg,right,2,1,0,1.42581087299914
FED_20160519a_3T1 ,2,2,2,46,140,Pic_Sem,27,27_implaus_athlete_applauds_the_lady.jpg,right,2,1,0,1.29166996500862
FED_20160519a_3T1 ,2,2,2,47,142,Pic_Sem,10,10_plaus_jester_entertains_king.jpg,right,1,2,0,0.875379664008506
FED_20160519a_3T1 ,2,2,2,48,144,Pic_Sem,6,06_plaus_ghost_frightens_girl.jpg,left,1,1,1,1.42500257000211
FED_20160519a_3T1 ,2,2,2,49,146,Pic_Sem,31,31_implaus_patient_pushes_visitor.jpg,left,2,2,1,0.907018946003518
FED_20160519a_3T1 ,2,2,2,50,148,Pic_Sem,34,34_plaus_dog_leading_blind_person.jpg,right,1,2,0,0.872933285005274
FED_20160519a_3T1 ,2,2,2,51,150,Pic_Sem,19,19_implaus_beggar_gives_to_man.jpg,right,2,1,0,1.03908422599488
FED_20160519a_3T1 ,2,2,2,52,152,Pic_Sem,17,17_implaus_woman_bites_vampir.jpg,left,2,2,1,1.13939980900614
FED_20160519a_3T1 ,2,2,2,53,156,Sent_Perc,40,The lady is opening the door for the chauffeur.,right,2,1,0,0.937703015995794
FED_20160519a_3T1 ,2,2,2,54,158,Sent_Perc,9,The groom is carrying the bride.,left,1,2,0,0.951655993994791
FED_20160519a_3T1 ,2,2,2,55,160,Sent_Perc,25,Santa is giving the girl a present.,right,2,2,1,1.16938530300104
FED_20160519a_3T1 ,2,2,2,56,162,Sent_Perc,35,The bouncer is preventing the woman from entering.,right,2,1,0,0.951942070998484
FED_20160519a_3T1 ,2,2,2,57,164,Sent_Perc,22,The sportsstar is interviewing the journalist.,right,2,2,1,1.08496528600517
FED_20160519a_3T1 ,2,2,2,58,166,Sent_Perc,8,The businessman is painting the artist.,right,2,2,1,1.43282920400088
FED_20160519a_3T1 ,2,2,2,59,168,Sent_Perc,26,The queen is bowing to the peasant.,right,2,2,1,1.44895465100126
FED_20160519a_3T1 ,2,2,2,60,170,Sent_Perc,29,The thief is stealing the purse from the grandma.,right,2,2,1,0.980751113005681
FED_20160519a_3T1 ,2,2,2,61,172,Sent_Perc,37,The man is proposing to the woman.,left,1,1,1,1.0981016040023
FED_20160519a_3T1 ,2,2,2,62,174,Sent_Perc,34,The blind person is leading the dog.,left,1,1,1,1.16460754600121
FED_20160519a_3T1 ,2,2,2,63,178,Sent_Sem,4,The grandmother is rescuing the fireman.,right,2,2,1,0.879248412005836
FED_20160519a_3T1 ,2,2,2,64,180,Sent_Sem,11,The lion is pouncing on the Safari guide.,right,1,1,1,1.21153324299667
FED_20160519a_3T1 ,2,2,2,65,182,Sent_Sem,33,The boss is yelling at the worker.,right,1,2,0,0.829308636006317
FED_20160519a_3T1 ,2,2,2,66,184,Sent_Sem,6,The girl is frightening the ghost.,right,2,1,0,0.943692750995979
FED_20160519a_3T1 ,2,2,2,67,186,Sent_Sem,7,The mother is feeding the baby.,left,1,1,1,1.04222085900255
FED_20160519a_3T1 ,2,2,2,68,188,Sent_Sem,12,The model is taking a picture of the photographer.,right,2,1,0,1.39138654799899
FED_20160519a_3T1 ,2,2,2,69,190,Sent_Sem,20,The lady is cooking for the chef.,right,2,1,0,1.61785275000148
FED_20160519a_3T1 ,2,2,2,70,192,Sent_Sem,27,The lady is applauding the athlete.,right,1,1,1,0.942141730003641
FED_20160519a_3T1 ,2,2,2,71,194,Sent_Sem,19,The lawyer is giving money to the beggar.,left,1,2,0,1.14143487300316
FED_20160519a_3T1 ,2,2,2,72,196,Sent_Sem,17,The vampire is biting the woman.,left,1,1,1,0.923668511008145
FED_20160519a_3T1 ,2,2,2,73,200,Pic_Perc,25,25_implaus_girl_gives_present_to_santa.jpg,left,1,1,1,1.00537089300633
FED_20160519a_3T1 ,2,2,2,74,202,Pic_Perc,28,28_plaus_father_laces_shoes_of_child.jpg,right,2,2,1,0.75602948400774
FED_20160519a_3T1 ,2,2,2,75,204,Pic_Perc,15,15_implaus_snorkler_bites_shark.jpg,right,2,2,1,0.905368064995855
FED_20160519a_3T1 ,2,2,2,76,206,Pic_Perc,13,13_implaus_princess_kidnaping_pirate.jpg,right,2,2,1,1.10372369800461
FED_20160519a_3T1 ,2,2,2,77,208,Pic_Perc,12,12_plaus_photographer_photographes_model.jpg,left,1,1,1,0.937388922000537
FED_20160519a_3T1 ,2,2,2,78,210,Pic_Perc,33,33_implaus_worker_orders_boss.jpg,right,2,1,0,1.13496692999615
FED_20160519a_3T1 ,2,2,2,79,212,Pic_Perc,32,32_plaus_relative_visits_patient.jpg,left,1,1,1,1.45172979800554
FED_20160519a_3T1 ,2,2,2,80,214,Pic_Perc,9,09_implaus_bride_carries_groom.jpg,right,2,2,1,0.884828951006057
FED_20160519a_3T1 ,2,2,2,81,216,Pic_Perc,36,36_plaus_dog_licking_child.jpg,left,1,1,1,1.20102051799768
FED_20160519a_3T1 ,2,2,2,82,218,Pic_Perc,30,30_plaus_cat_chases_mouse.jpg,left,1,2,0,1.19676199600508
FED_20160519a_3T1 ,2,2,2,83,220,FIX,0,+,-,0,0,0,0
