SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190611a_3T2,2,1,1,31,86,Sent_Sem,11,The lion is pouncing on the Safari guide.,right,1,2,0,0.0126879110002847
FED_20190611a_3T2,2,1,1,32,90,Sent_Perc,28,The son is tying the father's shoes.,left,1,2,0,1.2570263510006
FED_20190611a_3T2,2,1,1,33,92,Sent_Perc,12,The model is taking a picture of the photographer.,right,2,0,0,0
FED_20190611a_3T2,2,1,1,34,94,Sent_Perc,27,The lady is applauding the athlete.,left,1,2,0,0.272895750000316
FED_20190611a_3T2,2,1,1,35,96,Sent_Perc,5,The dentist is treating the patient.,left,1,2,0,1.9949988190001
FED_20190611a_3T2,2,1,1,36,98,Sent_Perc,32,The patient is bringing flowers to the relative.,left,1,2,0,0.0151161960002355
FED_20190611a_3T2,2,1,1,37,100,Sent_Perc,19,The lawyer is giving money to the beggar.,right,2,2,1,0.254361795000477
FED_20190611a_3T2,2,1,1,38,102,Sent_Perc,31,The visitor is pushing the patient.,left,1,0,0,0
FED_20190611a_3T2,2,1,1,39,104,Sent_Perc,34,The blind person is leading the dog.,left,1,2,0,1.62206447300014
FED_20190611a_3T2,2,1,1,40,106,Sent_Perc,35,The bouncer is preventing the woman from entering.,left,1,0,0,0
FED_20190611a_3T2,2,1,1,41,108,Sent_Perc,25,Santa is giving the girl a present.,right,2,1,0,0.0147292350002317
FED_20190611a_3T2,2,1,1,42,110,FIX,0,+,-,0,0,0,0
FED_20190611a_3T2,2,1,1,43,134,Sent_Perc,16,The student is lecturing to the professor.,left,1,0,0,0
FED_20190611a_3T2,2,1,1,44,136,Sent_Perc,13,The pirate is kidnapping the princess.,right,2,2,1,0.104712724000819
FED_20190611a_3T2,2,1,1,45,138,Sent_Perc,36,The girl is licking the dog on the face.,left,1,2,0,0.0214545650005675
FED_20190611a_3T2,2,1,1,46,140,Sent_Perc,15,The shark is biting the snorkeler.,right,2,0,0,0
FED_20190611a_3T2,2,1,1,47,142,Sent_Perc,20,The lady is cooking for the chef.,left,1,2,0,1.45448397500058
FED_20190611a_3T2,2,1,1,48,144,Sent_Perc,8,The businessman is painting the artist.,right,2,2,1,1.82125229100075
FED_20190611a_3T2,2,1,1,49,146,Sent_Perc,9,The groom is carrying the bride.,left,1,0,0,0
FED_20190611a_3T2,2,1,1,50,148,Sent_Perc,2,The child is scolding the babysitter.,left,1,1,1,1.79381498100065
FED_20190611a_3T2,2,1,1,51,150,Sent_Perc,14,The bride is blessing the priest.,left,1,2,0,1.51960532300018
FED_20190611a_3T2,2,1,1,52,152,Sent_Perc,1,The cop is arresting the criminal.,right,2,1,0,1.43661711300047
FED_20190611a_3T2,2,1,1,53,156,Sent_Sem,38,The princess is measuring the tailor.,right,2,2,1,1.61391069400088
FED_20190611a_3T2,2,1,1,54,158,Sent_Sem,22,The sportsstar is interviewing the journalist.,left,2,2,1,1.81306125400079
FED_20190611a_3T2,2,1,1,55,160,Sent_Sem,21,The ballerina is dancing for the grandpa.,right,1,1,1,1.44905648700023
FED_20190611a_3T2,2,1,1,56,162,Sent_Sem,26,The queen is bowing to the peasant.,left,2,2,1,1.71713288900082
FED_20190611a_3T2,2,1,1,57,164,Sent_Sem,24,The child is pulling the father on the sled.,right,2,2,1,1.82354005500019
FED_20190611a_3T2,2,1,1,58,166,Sent_Sem,6,The girl is frightening the ghost.,left,2,2,1,1.90423255600035
FED_20190611a_3T2,2,1,1,59,168,Sent_Sem,29,The thief is stealing the purse from the grandma.,left,1,2,0,0.008127240000249
FED_20190611a_3T2,2,1,1,60,170,Sent_Sem,33,The boss is yelling at the worker.,left,1,1,1,1.27739548500085
FED_20190611a_3T2,2,1,1,61,172,Sent_Sem,23,The judge is sentencing the criminal.,left,1,1,1,1.44589139400068
FED_20190611a_3T2,2,1,1,62,174,Sent_Sem,4,The grandmother is rescuing the fireman.,right,2,2,1,1.6826568610004
FED_20190611a_3T2,2,1,1,63,178,Pic_Perc,37,37_implaus_woman_proposing_to_man.jpg,left,1,2,0,1.17751487700025
FED_20190611a_3T2,2,1,1,64,180,Pic_Perc,22,22_plaus_journalist_interviews_sports_star.jpg,right,2,2,1,1.65786101700087
FED_20190611a_3T2,2,1,1,65,182,Pic_Perc,23,23_implaus_criminal_sentences_judge.jpg,left,1,1,1,1.66597997500048
FED_20190611a_3T2,2,1,1,66,184,Pic_Perc,2,02_plaus_babysitter_scolding_child.jpg,right,2,2,1,1.35809836200042
FED_20190611a_3T2,2,1,1,67,186,Pic_Perc,30,30_plaus_cat_chases_mouse.jpg,right,2,2,1,1.42604008800026
FED_20190611a_3T2,2,1,1,68,188,Pic_Perc,11,11_implaus_guide_chases_lion.jpg,right,2,2,1,1.25659787300083
FED_20190611a_3T2,2,1,1,69,190,Pic_Perc,5,05_implaus_patient_treating_dentist.jpg,right,2,1,0,1.30712297700029
FED_20190611a_3T2,2,1,1,70,192,Pic_Perc,19,19_implaus_beggar_gives_to_man.jpg,right,2,2,1,1.57297735200063
FED_20190611a_3T2,2,1,1,71,194,Pic_Perc,4,04_plaus_fireman_rescuse_grandmother.jpg,left,1,2,0,1.53800296500049
FED_20190611a_3T2,2,1,1,72,196,Pic_Perc,10,10_plaus_jester_entertains_king.jpg,right,2,1,0,1.47184243500033
FED_20190611a_3T2,2,1,1,73,200,Pic_Sem,21,21_implaus_grandpa_dances_for_ballerina.jpg,right,2,1,0,1.85532554600013
FED_20190611a_3T2,2,1,1,74,202,Pic_Sem,14,14_plaus_priest_blesses_bride.jpg,left,1,1,1,0.0152427900002294
FED_20190611a_3T2,2,1,1,75,204,Pic_Sem,26,26_plaus_peasant_bows_to_queen.jpg,left,1,1,1,0.0151703750007073
FED_20190611a_3T2,2,1,1,76,206,Pic_Sem,8,08_plaus_artist_painting_business_man.jpg,left,1,1,1,1.78609009100001
FED_20190611a_3T2,2,1,1,77,208,Pic_Sem,33,33_implaus_worker_orders_boss.jpg,right,2,1,0,1.80506788900038
FED_20190611a_3T2,2,1,1,78,210,Pic_Sem,24,24_plaus_father_pulls_child.jpg,right,1,1,1,1.61021698400054
FED_20190611a_3T2,2,1,1,79,212,Pic_Sem,29,29_implaus_grandma_steals_from_thief.jpg,left,2,2,1,1.77164532500046
FED_20190611a_3T2,2,1,1,80,214,Pic_Sem,36,36_plaus_dog_licking_child.jpg,right,1,1,1,1.4828800840005
FED_20190611a_3T2,2,1,1,81,216,Pic_Sem,39,39_implaus_grandma_saves_lifeguard.jpg,right,2,2,1,1.6692574560002
FED_20190611a_3T2,2,1,1,82,218,Pic_Sem,17,17_implaus_woman_bites_vampir.jpg,right,2,2,1,1.58002004000082
FED_20190611a_3T2,2,1,1,83,220,FIX,0,+,-,0,0,0,0
