SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20160519d_3T1,2,2,2,60,170,Sent_Perc,32,The patient is bringing flowers to the relative.,left,1,2,0,0.832282243005466
FED_20160519d_3T1,2,2,2,61,172,Sent_Perc,33,The boss is yelling at the worker.,left,1,2,0,1.19912902600481
FED_20160519d_3T1,2,2,2,62,174,Sent_Perc,31,The visitor is pushing the patient.,left,1,2,0,0.880908446997637
FED_20160519d_3T1,2,2,2,63,178,Sent_Sem,7,The mother is feeding the baby.,right,1,0,0,0
FED_20160519d_3T1,2,2,2,64,180,Sent_Sem,4,The grandmother is rescuing the fireman.,left,2,2,1,1.55933307499799
FED_20160519d_3T1,2,2,2,65,182,Sent_Sem,30,The mouse is chasing the cat.,left,2,1,0,1.46122329300852
FED_20160519d_3T1,2,2,2,66,184,Sent_Sem,21,The ballerina is dancing for the grandpa.,right,1,1,1,1.32995924200804
FED_20160519d_3T1,2,2,2,67,186,Sent_Sem,11,The lion is pouncing on the Safari guide.,right,1,1,1,1.07659251900623
FED_20160519d_3T1,2,2,2,68,188,Sent_Sem,34,The blind person is leading the dog.,left,2,1,0,1.27673971701006
FED_20160519d_3T1,2,2,2,69,190,Sent_Sem,29,The thief is stealing the purse from the grandma.,right,1,1,1,1.49137526399863
FED_20160519d_3T1,2,2,2,70,192,Sent_Sem,2,The child is scolding the babysitter.,right,2,0,0,0
FED_20160519d_3T1,2,2,2,71,194,Sent_Sem,35,The bouncer is preventing the woman from entering.,right,1,1,1,1.61528173901024
FED_20160519d_3T1,2,2,2,72,196,Sent_Sem,27,The lady is applauding the athlete.,right,1,2,0,0.908224441998755
FED_20160519d_3T1,2,2,2,73,200,Pic_Perc,13,13_implaus_princess_kidnaping_pirate.jpg,right,2,1,0,1.55653583099775
FED_20160519d_3T1,2,2,2,74,202,Pic_Perc,18,18_plaus_waiter_serving_customer.jpg,left,1,2,0,1.25460626900895
FED_20160519d_3T1,2,2,2,75,204,Pic_Perc,2,02_plaus_babysitter_scolding_child.jpg,left,1,1,1,1.70205864000309
FED_20160519d_3T1,2,2,2,76,206,Pic_Perc,21,21_implaus_grandpa_dances_for_ballerina.jpg,left,1,2,0,1.28669128000911
FED_20160519d_3T1,2,2,2,77,208,Pic_Perc,39,39_implaus_grandma_saves_lifeguard.jpg,right,2,1,0,0.719384283002
FED_20160519d_3T1,2,2,2,78,210,Pic_Perc,10,10_plaus_jester_entertains_king.jpg,left,1,1,1,1.41895033100445
FED_20160519d_3T1,2,2,2,79,212,Pic_Perc,32,32_plaus_relative_visits_patient.jpg,right,2,1,0,0.969812499999534
FED_20160519d_3T1,2,2,2,80,214,Pic_Perc,35,35_implaus_girl_rejects_bouncer.jpg,left,1,1,1,1.05226378999942
FED_20160519d_3T1,2,2,2,81,216,Pic_Perc,26,26_plaus_peasant_bows_to_queen.jpg,right,2,0,0,0
FED_20160519d_3T1,2,2,2,82,218,Pic_Perc,17,17_implaus_woman_bites_vampir.jpg,right,2,1,0,1.64555838200613
FED_20160519d_3T1,2,2,2,83,220,FIX,0,+,-,0,0,0,0
